name,input_path,ligand_code,formula_weight,heavy_atoms,hetero_atoms,elements,formula,ccd_name,weight_bin
ccd_l5f,./data/rfd3/ccd_ligands/structures/L5F.cif,L5F,592.663,42,12,"C,H,N,O,S",C30 H32 N4 O7 S,"2-[(1S,2R,8S)-2,4,32-trimethyl-28,28-bis(oxidanylidene)-19,22,27-trioxa-28$l^{6}-thia-1,14,15,16-tetrazahexacyclo[21.5.3.1^{3,7}.1^{9,13}.0^{12,16}.0^{26,30}]tritriaconta-3(33),4,6,9(32),10,12,14,23,25,30-decaen-8-yl]ethanoic acid",6
ccd_3bp,./data/rfd3/ccd_ligands/structures/3BP.cif,3BP,592.709,42,12,"C,H,N,O,S",C30 H36 N6 O5 S,2-(3-BIPHENYL-4-YL-2-ETHANESULFONYLAMINO-PROPIONYLAMINO)-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE),6
ccd_ih4,./data/rfd3/ccd_ligands/structures/IH4.cif,IH4,592.770,44,7,"C,H,N,O",C37 H44 N4 O3,N-(R-CARBOXY-ETHYL)-ALPHA-(S)-(2-PHENYLETHYL),6
ccd_a1lw8,./data/rfd3/ccd_ligands/structures/A1LW8.cif,A1LW8,592.804,42,8,"C,H,O",C34 H56 O8,"(2~{R},3~{S},4~{S},5~{R},6~{R})-2-(hydroxymethyl)-6-[(2~{S})-2-methyl-4-[(1~{R},2~{R},4~{S},6~{S},7~{S},8~{R},9~{S},12~{S},13~{R},16~{S},18~{R})-7,9,13,18-tetramethyl-16-oxidanyl-5-oxapentacyclo[10.8.0.0^{2,9}.0^{4,8}.0^{13,18}]icosan-6-yl]butoxy]oxane-3,4,5-triol",6
ccd_b93,./data/rfd3/ccd_ligands/structures/B93.cif,B93,593.631,43,14,"C,H,N,O",C29 H35 N7 O7,"(3S)-3-({[(5S)-2-{2-[(1H-benzimidazol-5-ylcarbonyl)amino]ethyl}-7-(cyclohexylmethyl)-1,3-dioxo-2,3,5,8-tetrahydro-1H-[1,2,4]triazolo[1,2-a]pyridazin-5-yl]carbonyl}amino)-4-oxopentanoic acid",6
ccd_hjn,./data/rfd3/ccd_ligands/structures/HJN.cif,HJN,594.594,41,14,"C,H,N,O,P",C27 H39 N4 O9 P,"[(2~{R},3~{S},4~{S})-5-[5-[(2~{Z})-3,7-dimethylocta-2,6-dienyl]-7,8-dimethyl-2,4-bis(oxidanylidene)-1~{H}-benzo[g]pteridin-10-yl]-2,3,4-tris(oxidanyl)pentyl] dihydrogen phosphate",6
ccd_kli,./data/rfd3/ccd_ligands/structures/KLI.cif,KLI,595.562,43,12,"C,F,H,N,O",C31 H26 F5 N5 O2,"3-(5-benzyl-1,2,4-oxadiazol-3-yl)-6-fluoro-1-[2-fluoro-4-(trifluoromethyl)benzyl]-7-(4-methylpiperazin-1-yl)quinolin-4(1H)-one",6
ccd_l27,./data/rfd3/ccd_ligands/structures/L27.cif,L27,595.685,44,9,"C,H,N,O",C35 H37 N3 O6,"{1-BENZYL-3-[2-BENZYL-3-OXO-4-(1-OXO-1,2,3,4-TETRAHYDRO- ISOQUINOLIN-4-YL)-2,3-DIHYDRO-1H-PYRROL-2-YL]-2- HYDROXY-PROPYL}-CARBAMIC ACID TETRAHYDRO-FURAN-3-YL ESTER",6
ccd_i8k,./data/rfd3/ccd_ligands/structures/I8K.cif,I8K,596.625,43,8,"B,C,H,N,O",C35 H55 B N O6,"[4-[1-[(4~{R})-4-[(3~{R},5~{S},7~{S},8~{R},9~{S},10~{S},13~{R},14~{S},17~{R})-10,13-dimethyl-3,7-bis(oxidanyl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1~{H}-cyclopenta[a]phenanthren-17-yl]pentanoyl]piperidin-4-yl]oxyphenyl]-bis(oxidanyl)-$l^{4}-borane",6
ccd_2xt,./data/rfd3/ccd_ligands/structures/2XT.cif,2XT,596.627,42,15,"C,H,N,O",C27 H40 N4 O11,"propyl 2-(acetylamino)-4-O-{3-O-[(1-benzyl-1H-1,2,3-triazol-4-yl)methyl]-beta-D-galactopyranosyl}-2-deoxy-beta-D-glucopyranoside",6
ccd_n39,./data/rfd3/ccd_ligands/structures/N39.cif,N39,596.691,42,11,"C,H,N,O,S",C31 H36 N2 O8 S,"O1-tert-butyl O2-ethyl O5-methyl (E,5R)-5-(1-methylindol-2-yl)-5-[(4-methylphenyl)sulfonylamino]pent-2-ene-1,2,5-tricarboxylate",6
ccd_xm2,./data/rfd3/ccd_ligands/structures/XM2.cif,XM2,596.714,43,11,"C,H,N,O",C32 H44 N4 O7,N-[(benzyloxy)carbonyl]-O-tert-butyl-L-threonyl-N-{(2S)-1-hydroxy-3-[(3S)-2-oxopyrrolidin-3-yl]propan-2-yl}-L-phenylalaninamide,6
ccd_liu,./data/rfd3/ccd_ligands/structures/LIU.cif,LIU,596.761,41,11,"C,H,N,O,S",C30 H36 N4 O5 S2,"N-[(4-{[1,1-dimethyl-2-(phenylthio)ethyl]amino}-3-nitrophenyl)sulfonyl]-4-(4,4-dimethylpiperidin-1-yl)benzamide",6
ccd_tw5,./data/rfd3/ccd_ligands/structures/TW5.cif,TW5,597.082,43,10,"C,CL,F,H,N,O",C33 H30 Cl F N6 O2,(R)-N-(3-(1H-indol-3-yl)-1-oxo-1-(pyridin-4-ylamino)propan-2-yl)-4-(4-(4-chlorophenyl)piperazin-1-yl)-2-fluorobenzamide,6
ccd_wjx,./data/rfd3/ccd_ligands/structures/WJX.cif,WJX,597.653,41,15,"C,F,H,N,O,S",C26 H34 F3 N7 O4 S,"(6P)-N-(1,3-dimethyl-1H-pyrazole-4-sulfonyl)-6-[3-(3,3,3-trifluoro-2,2-dimethylpropoxy)-1H-pyrazol-1-yl]-2-[(4S)-2,2,4-trimethylpyrrolidin-1-yl]pyridine-3-carboxamide",6
ccd_1oj,./data/rfd3/ccd_ligands/structures/1OJ.cif,1OJ,598.690,41,13,"C,H,N,O,S",C28 H30 N4 O7 S2,(2R)-2-[3-ethoxy-4-(propan-2-yloxy)phenyl]-2-(isoquinolin-6-ylamino)-N-[(3-sulfamoylphenyl)sulfonyl]ethanamide,6
ccd_nqi,./data/rfd3/ccd_ligands/structures/NQI.cif,NQI,600.667,43,15,"C,H,N,O",C28 H40 N8 O7,N~2~-[(2S)-2-{[(2R)-4-ETHOXY-2-HYDROXY-4-OXOBUTANOYL]AMINO}PENT-4-ENOYL]-L-ARGINYL-L-TRYPTOPHANAMIDE,6
ccd_45b,./data/rfd3/ccd_ligands/structures/45B.cif,45B,602.058,43,12,"C,CL,F,H,N,O",C31 H29 Cl F N7 O3,4-{[2-({4-[2-(4-acetylpiperazin-1-yl)-2-oxoethyl]phenyl}amino)-5-fluoropyrimidin-4-yl]amino}-N-(2-chlorophenyl)benzamide,6
ccd_p90,./data/rfd3/ccd_ligands/structures/P90.cif,P90,602.591,42,11,"C,F,H,N,O,P,S",C31 H25 F2 N4 O3 P S,"{4-[(2S,4E)-2-(1,3-BENZOTHIAZOL-2-YL)-2-(1H-1,2,3-BENZOTRIAZOL-1-YL)-5-PHENYLPENT-4-ENYL]PHENYL}(DIFLUORO)METHYLPHOSPHONIC ACID",6
ccd_a1h71,./data/rfd3/ccd_ligands/structures/A1H71.cif,A1H71,603.750,43,12,"C,H,N,O",C31 H49 N5 O7,sybactin derivative,6
ccd_ofh,./data/rfd3/ccd_ligands/structures/OFH.cif,OFH,603.962,39,16,"C,CL,F,H,N,O,S",C23 H24 Cl F6 N3 O5 S,"(4R)-4-[(2-chloro-4-{[(2S)-1,1,1-trifluoropropan-2-yl]oxy}phenyl)sulfonyl]-N-{1-[(E)-iminomethyl]cyclopropyl}-1-{[1-(trifluoromethyl)cyclopropyl]carbonyl}-L-prolinamide",6
ccd_o20,./data/rfd3/ccd_ligands/structures/O20.cif,O20,604.222,43,7,"C,CL,H,N,O",C36 H46 Cl N3 O3,"(2S)-tert-butoxy[(5M)-5-{2-[(2-chloro-6-methylphenyl)methyl]-1,2,3,4-tetrahydroisoquinolin-6-yl}-4-(4,4-dimethylpiperidin-1-yl)-2-methylpyridin-3-yl]acetic acid",6
ccd_tbh,./data/rfd3/ccd_ligands/structures/TBH.cif,TBH,605.720,43,12,"C,H,N,O",C31 H47 N3 O9,5-(2-{2-[(TERT-BUTOXY-HYDROXY-METHYL)-AMINO]-1-HYDROXY-3-PHENYL-PROPYLAMINO}-3-HYDROXY-3-PENTYLAMINO-PROPYL)-2-CARBOXYMETHOXY-BENZOIC ACID,6
ccd_pbs,./data/rfd3/ccd_ligands/structures/PBS.cif,PBS,605.844,42,10,"C,H,N,O",C32 H63 N O9,"(2S,3S,4R)-N-OCTANOYL-1-[(ALPHA-D-GALACTOPYRANOSYL)OXY]-2-AMINO-OCTADECANE-3,4-DIOL",6
ccd_318,./data/rfd3/ccd_ligands/structures/318.cif,318,606.703,44,10,"C,F,H,N,O",C34 H40 F2 N4 O4,"N'-[(1S,2S)-2-[(4S)-1-benzyl-5-oxoimidazolidin-4-yl]-1-(3,5-difluorobenzyl)-2-hydroxyethyl]-5-methyl-N,N-dipropylbenzene-1,3-dicarboxamide",6
ccd_6ox,./data/rfd3/ccd_ligands/structures/6OX.cif,6OX,609.511,40,11,"C,CL,F,H,N,O,S",C29 H28 Cl2 F2 N2 O4 S,"2-[2-[2-[2,6-bis(chloranyl)phenyl]propan-2-yl]-1-[2-fluoranyl-4-[3-fluoranyl-4-(hydroxymethyl)-5-methylsulfonyl-phenyl] phenyl]imidazol-4-yl]propan-2-ol",6
ccd_60z,./data/rfd3/ccd_ligands/structures/60Z.cif,60Z,609.793,44,8,"C,H,N,O",C36 H51 N O7,"(3R,4E,7E,10R,11S,12R,13S,16R,17R,24aS)-11,17-dihydroxy-10,12,16-trimethyl-3-[(2R)-1-phenylbutan-2-yl]-6,9,10,11,12,13,14,15,16,17,22,23,24,24a-tetradecahydro-3H-13,17-epoxypyrido[2,1-c][1,4]oxazacyclohenicosine-1,18,19(21H)-trione",6
ccd_dot,./data/rfd3/ccd_ligands/structures/DOT.cif,DOT,610.302,39,22,"C,H,N,O,P",C17 H21 N6 O13 P3,3'ANTHRANILOYL-2'-DEOXY-ADENOSINE-5'-TRIPHOSPHATE,6
ccd_v7n,./data/rfd3/ccd_ligands/structures/V7N.cif,V7N,610.865,45,4,"C,H,O",C41 H54 O4,"(2~{E},4~{E},6~{E},10~{E},12~{E},14~{E},16~{E},18~{E},20~{E},22~{Z},24~{E},26~{E},28~{E})-23-methanoyl-31-methoxy-2,6,10,14,19,27,31-heptamethyl-dotriaconta-2,4,6,10,12,14,16,18,20,22,24,26,28-tridecaenoic acid",6
ccd_b44,./data/rfd3/ccd_ligands/structures/B44.cif,B44,611.330,39,21,"C,H,N,O,P",C18 H24 N5 O13 P3,N-(2-phenylethyl)adenosine 5'-(tetrahydrogen triphosphate),6
ccd_oqy,./data/rfd3/ccd_ligands/structures/OQY.cif,OQY,611.726,44,11,"C,H,N,O",C33 H45 N3 O8,"(3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl [(2S,4S,5S)-4-hydroxy-5-{[N-(methoxycarbonyl)-3-methyl-L-valyl]amino}-1,6-diphenylhexan-2-yl]carbamate",6
ccd_63q,./data/rfd3/ccd_ligands/structures/63Q.cif,63Q,613.106,44,11,"C,CL,H,N,O",C33 H33 Cl N6 O4,"(4S,20R)-7-chloro-N-methyl-4-{[(1-methyl-1H-pyrazol-5-yl)carbonyl]amino}-3,18-dioxo-2,19-diazatetracyclo[20.2.2.1~6,10~.1~11,15~]octacosa-1(24),6(28),7,9,11(27),12,14,22,25-nonaene-20-carboxamide",6
ccd_xnc,./data/rfd3/ccd_ligands/structures/XNC.cif,XNC,613.698,44,10,"C,F,H,N,O,S",C34 H32 F N3 O5 S,"(11S)-11-[4-(benzyloxy)-2-fluorophenyl]-3,3-dimethyl-10-[(6-methylpyridin-2-yl)carbonyl]-2,3,4,5,10,11-hexahydrothiopyrano[3,2-b][1,5]benzodiazepin-6-ol 1,1-dioxide",6
ccd_fw8,./data/rfd3/ccd_ligands/structures/FW8.cif,FW8,613.711,46,11,"C,H,N,O",C35 H35 N9 O2,"1-[(10~{b}~{S})-6-oxidanylidene-2,3,4,10~{b}-tetrahydro-1~{H}-pyrido[2,1-a]isoindol-10-yl]-3-[4-[1-[2-(1,2,3,4-tetrahydroacridin-9-ylamino)ethyl]-1,2,3-triazol-4-yl]pyridin-2-yl]urea",6
ccd_jyv,./data/rfd3/ccd_ligands/structures/JYV.cif,JYV,613.773,44,11,"C,H,N,O,S",C33 H39 N7 O3 S,"(2R)-{1-[{7-[2-({[3-(dimethylamino)propyl](methyl)amino}methyl)-1,3-thiazol-4-yl]-4-methoxy-1H-pyrrolo[2,3-c]pyridin-3-yl}(oxo)acetyl]piperidin-4-yl}(phenyl)acetonitrile",6
ccd_ncc,./data/rfd3/ccd_ligands/structures/NCC.cif,NCC,614.451,41,21,"C,H,N,O,P",C20 H31 N4 O16 P,CYTIDINE-5'-MONOPHOSPHATE-5-N-ACETYLNEURAMINIC ACID,6
ccd_ueh,./data/rfd3/ccd_ligands/structures/UEH.cif,UEH,615.766,45,11,"C,H,N,O",C34 H45 N7 O4,"(R)-4-((4,4-dimethylpiperidin-1-yl)methyl)-2-hydroxy-N-((3-hydroxy-1-(6-((3-(methylcarbamoyl)benzyl)amino)pyrimidin-4-yl)piperidin-3-yl)methyl)benzamide",6
ccd_a1bhu,./data/rfd3/ccd_ligands/structures/A1BHU.cif,A1BHU,616.765,43,11,"C,H,N,O,S",C32 H44 N2 O8 S,"(3S,3aS,4S,7R,8aS)-3-methylhexahydro-1H,3H-3a,7-epoxycyclohepta[c]furan-4-yl {(2S,3R)-3-hydroxy-4-[(4-methoxybenzene-1-sulfonyl)(2-methylpropyl)amino]-1-phenylbutan-2-yl}carbamate",6
ccd_g79,./data/rfd3/ccd_ligands/structures/G79.cif,G79,616.765,43,11,"C,H,N,O,S",C32 H44 N2 O8 S,"(3aR,3bR,4S,7aR,8aS)-decahydrofuro[2,3-b][1]benzofuran-4-yl [(2S,3R)-3-hydroxy-4-{[(4-methoxyphenyl)sulfonyl](2-methylpropyl)amino}-1-phenylbutan-2-yl]carbamate",6
ccd_yua,./data/rfd3/ccd_ligands/structures/YUA.cif,YUA,616.765,43,11,"C,H,N,O,S",C32 H44 N2 O8 S,"(3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl [(2S,3R)-4-{(2-ethylbutyl)[(1S)-1-hydroxy-2,3-dihydro-1H-indene-5-sulfonyl]amino}-3-hydroxy-1-phenylbutan-2-yl]carbamate",6
ccd_iz2,./data/rfd3/ccd_ligands/structures/IZ2.cif,IZ2,618.647,42,14,"C,F,H,N,O,S",C28 H25 F3 N4 O5 S2,"N-[(1S)-1-(4-benzyl-1H-imidazol-2-yl)-2-{4-[(5S)-1,1-dioxido-3-oxoisothiazolidin-5-yl]phenyl}ethyl]-3-(trifluoromethyl)benzenesulfonamide",6
ccd_xh0,./data/rfd3/ccd_ligands/structures/XH0.cif,XH0,619.703,40,17,"C,F,H,N,O,S",C23 H28 F3 N7 O4 S3,"2-{(R)-2-[1-(3-{2-[(5-methyl-2H-tetrazol-2-yl)methyl]-4-(trifluoromethyl)phenyl}propanoyl)piperidin-4-yl]ethanesulfinyl}-1,3-thiazole-5-sulfonamide",6
ccd_xmb,./data/rfd3/ccd_ligands/structures/XMB.cif,XMB,620.183,41,13,"C,CL,H,N,O,S",C28 H34 Cl N5 O5 S2,"4-[(2R)-3-[[(6-CHLORO-2-NAPHTHALENYL)SULFONYL]AMINO]-1-OXO-2-[[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]AMINO]PROPYL]-THIOMORPHOLINE-1,1-DIOXIDE",7
ccd_jkr,./data/rfd3/ccd_ligands/structures/JKR.cif,JKR,620.521,42,13,"C,H,O,P",C29 H34 O11 P2,3-[5-[3-bis(oxidanyl)phosphanyloxypropoxy]naphthalen-1-yl]oxypropyl 3-(5-oxidanylnaphthalen-1-yl)oxypropyl hydrogen phosphate,7
ccd_txg,./data/rfd3/ccd_ligands/structures/TXG.cif,TXG,620.736,45,11,"C,H,N,O",C34 H44 N4 O7,"(3S,6S,9S,15aR)-6,9-dibenzyl-3-{6,6-dihydroxy-6-[(2S)-oxiran-2-yl]hexyl}octahydro-2H-pyrido[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10(3H,12H)-tetrone",7
ccd_myy,./data/rfd3/ccd_ligands/structures/MYY.cif,MYY,620.838,42,9,"C,H,O,P",C33 H65 O8 P,(2R)-3-(PHOSPHONOOXY)-2-(TETRADECANOYLOXY)PROPYL PALMITATE,7
ccd_hp7,./data/rfd3/ccd_ligands/structures/HP7.cif,HP7,621.337,40,23,"C,H,N,O,P",C17 H25 N3 O18 P2,"(2S,3S,4R,5R,6R)-5-acetamido-6-[[[(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxy-oxolan-2-yl]methoxy-hydroxy-phosphoryl]oxy-hydroxy-phosphoryl]oxy-3,4-dihydroxy-oxane-2-carboxylic acid",7
ccd_saj,./data/rfd3/ccd_ligands/structures/SAJ.cif,SAJ,621.337,40,23,"C,H,N,O,P",C17 H25 N3 O18 P2,"(2S,3S,4R,5S,6R)-5-acetamido-6-[[[(2R,3S,4R,5R)-5-[2,4-bis(oxidanylidene)pyrimidin-1-yl]-3,4-bis(oxidanyl)oxolan-2-yl]methoxy-oxidanyl-phosphoryl]oxy-oxidanyl-phosphoryl]oxy-3,4-bis(oxidanyl)oxane-2-carboxylic acid",7
ccd_a1l0q,./data/rfd3/ccd_ligands/structures/A1L0Q.cif,A1L0Q,621.343,41,17,"C,CL,F,H,N,O",C24 H19 Cl2 F5 N6 O4,"(2~{S},3~{R},4~{R},5~{R},6~{R})-4-[4-[4-chloranyl-3,5-bis(fluoranyl)phenyl]-1,2,3-triazol-1-yl]-2-[4-[5-chloranyl-2-(trifluoromethyl)phenyl]-5-methyl-1,2,4-triazol-3-yl]-6-(hydroxymethyl)oxane-3,5-diol",7
ccd_j12,./data/rfd3/ccd_ligands/structures/J12.cif,J12,621.745,43,14,"C,H,N,O,S",C29 H43 N5 O8 S,"N-{3-[4-(3-AMINO-PROPYL)-PIPERAZIN-1-YL]-PROPYL}-3-(2-THIOPHEN-2-YL-ACETYLAMINO)-5-(3,4,5-TRIHYDROXY-6-HYDROXYMETHYL-TETRAHYDRO-PYRAN-2-YLOXY)-BENZAMIDE",7
ccd_52z,./data/rfd3/ccd_ligands/structures/52Z.cif,52Z,622.727,43,13,"C,H,N,O,S",C30 H42 N2 O10 S,"(3R,3aS,4S,7aS)-3-hydroxyhexahydro-4H-furo[2,3-b]pyran-4-yl [(2S,3R)-3-hydroxy-1-(4-methoxyphenyl)-4-{[(4-methoxyphenyl)sulfonyl](2-methylpropyl)amino}butan-2-yl]carbamate",7
ccd_33z,./data/rfd3/ccd_ligands/structures/33Z.cif,33Z,623.636,44,13,"C,H,N,O,P",C31 H38 N5 O7 P,(2S)-2-(3-{[AMINO(IMINO)METHYL]AMINO}PHENYL)-3-[(R)-[(1R)-1-({N-[(BENZYLOXY)CARBONYL]-L-PHENYLALANYL}AMINO)-2-METHYLPROPYL](HYDROXY)PHOSPHORYL]PROPANOIC ACID,7
ccd_7oi,./data/rfd3/ccd_ligands/structures/7OI.cif,7OI,623.639,44,11,"C,F,H,N,O,S",C33 H28 F3 N O6 S,"(1S,2R,4S)-N-[4-(benzyloxy)phenyl]-5,6-bis(4-hydroxyphenyl)-N-(2,2,2-trifluoroethyl)-7-oxabicyclo[2.2.1]hept-5-ene-2-sulfonamide",7
ccd_v5x,./data/rfd3/ccd_ligands/structures/V5X.cif,V5X,623.741,46,10,"C,H,N,O",C36 H41 N5 O5,(2R)-N~8~-HYDROXY-2-{[(5-METHOXY-2-METHYL-1H-INDOL-3-YL)ACETYL]AMINO}-N~1~-[2-(2-PHENYL-1H-INDOL-3-YL)ETHYL]OCTANEDIAMIDE,7
ccd_bkm,./data/rfd3/ccd_ligands/structures/BKM.cif,BKM,624.759,44,11,"C,H,O",C33 H52 O11,"(2Z)-2-[(1R)-3-{[(2R,3S,4R,7S,8S,11S,13R,16E)-17-ethyl-4,8-dihydroxy-3,7,11,13-tetramethyl-6,15-dioxononadeca-16,18-dien-2-yl]oxy}-1-hydroxy-3-oxopropyl]-3-methylbut-2-enedioic acid",7
ccd_fjj,./data/rfd3/ccd_ligands/structures/FJJ.cif,FJJ,624.763,44,12,"C,H,N,O",C32 H52 N2 O10,"(5R,6S,7S)-5,6-dihydroxy-7-(octanoylamino)-N-[(1E)-4-phenylbutylidene]-8-{[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]oxy}octanamide (non-preferred name)",7
ccd_d7k,./data/rfd3/ccd_ligands/structures/D7K.cif,D7K,625.443,39,19,"C,H,N,O,P,S",C20 H28 N4 O11 P3 S,"3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-2-{(S)-hydroxy[(R)-hydroxy(methoxy)phosphoryl]phenylmethyl}-5-(2-{[(R)-hydroxy(phosphonooxy)phosphoryl]oxy}ethyl)-4-methyl-1,3-thiazol-3-ium",7
ccd_2p9,./data/rfd3/ccd_ligands/structures/2P9.cif,2P9,626.894,41,12,"C,CL,H,N,O,S",C29 H18 Cl3 N3 O5 S,"5-{4-[({[4-(5-carboxyfuran-2-yl)-2-chlorophenyl]carbonothioyl}amino)methyl]phenyl}-1-(3,4-dichlorophenyl)-1H-pyrazole-3-carboxylic acid",7
ccd_b9y,./data/rfd3/ccd_ligands/structures/B9Y.cif,B9Y,627.737,43,13,"C,F,H,N,O,S",C30 H41 F4 N5 O3 S,"1-{3-[3-{[2-(4-fluoropiperidin-1-yl)ethyl]sulfanyl}-4-(trifluoromethyl)phenyl]-1-[(2S)-2-hydroxy-3-(piperidin-1-yl)propyl]-1,4,6,7-tetrahydro-5H-pyrazolo[4,3-c]pyridin-5-yl}-2-hydroxyethan-1-one",7
ccd_x6t,./data/rfd3/ccd_ligands/structures/X6T.cif,X6T,629.711,44,14,"C,F,H,N,O",C30 H46 F3 N5 O6,"(1R,2S,5S)-N-{(2S,3R)-4-(3,3-dimethylazetidin-1-yl)-3-hydroxy-4-oxo-1-[(3S)-2-oxopiperidin-3-yl]butan-2-yl}-6,6-dimethyl-3-[3-methyl-N-(trifluoroacetyl)-L-valyl]-3-azabicyclo[3.1.0]hexane-2-carboxamide",7
ccd_a1ac4,./data/rfd3/ccd_ligands/structures/A1AC4.cif,A1AC4,629.810,44,12,"C,H,N,O,S",C32 H47 N5 O6 S,"(8R)-N-[(2S,3R)-3-(cyclohexylmethoxy)-1-(morpholin-4-yl)-1-oxobutan-2-yl]-2-[(1S)-2,2-dimethylcyclopropane-1-carbonyl]-6-(1,3-thiazole-5-carbonyl)-2,6-diazaspiro[3.4]octane-8-carboxamide",7
ccd_uct,./data/rfd3/ccd_ligands/structures/UCT.cif,UCT,630.148,43,11,"C,CL,H,N,O,S",C32 H36 Cl N O8 S,"2-[3-[(1~{R})-1-[(2~{S})-1-[(2~{S})-2-(5-chloranylthiophen-2-yl)propanoyl]piperidin-2-yl]carbonyloxy-3-(3,4-dimethoxyphenyl)propyl]phenoxy]ethanoic acid",7
ccd_5jr,./data/rfd3/ccd_ligands/structures/5JR.cif,5JR,630.737,46,13,"C,H,N,O",C33 H42 N8 O5,"N-[2-[[3-(3,5-dimethoxyphenyl)-2-oxidanylidene-1-[3-(4-propanoylpiperazin-1-yl)propyl]-4H-pyrimido[4,5-d]pyrimidin-7-yl]amino]phenyl]propanamide",7
ccd_q2v,./data/rfd3/ccd_ligands/structures/Q2V.cif,Q2V,630.737,46,13,"C,H,N,O",C33 H42 N8 O5,"5'-([(3S)-3-amino-3-carboxypropyl]{[1-(3,3-diphenylpropyl)azetidin-3-yl]methyl}amino)-5'-deoxyadenosine",7
ccd_a1h1y,./data/rfd3/ccd_ligands/structures/A1H1Y.cif,A1H1Y,631.428,42,15,"C,CL,F,H,N,O",C27 H27 Cl2 F3 N4 O6,"(2~{R},3~{R},4~{S},5~{R},6~{R})-~{N}-[3,5-bis(chloranyl)phenyl]-6-(hydroxymethyl)-3-methoxy-5-oxidanyl-~{N}-[(1~{S},2~{S})-2-oxidanylcyclopentyl]-4-[4-[3,4,5-tris(fluoranyl)phenyl]-1,2,3-triazol-1-yl]oxane-2-carboxamide",7
ccd_f5o,./data/rfd3/ccd_ligands/structures/F5O.cif,F5O,631.590,45,13,"C,F,H,N,O",C32 H30 F5 N3 O5,"4-[[(1R)-2-[5-(2-fluoranyl-3-methoxy-phenyl)-3-[[2-fluoranyl-6-(trifluoromethyl)phenyl]methyl]-4-methyl-2,6-bis(oxidanylidene)pyrimidin-1-yl]-1-phenyl-ethyl]amino]butanoic acid",7
ccd_g6h,./data/rfd3/ccd_ligands/structures/G6H.cif,G6H,631.604,46,14,"C,F,H,N,O",C32 H28 F3 N7 O4,"N-{4-methyl-3-[(3-{4-[(3,4,5-trimethoxyphenyl)amino]-1,3,5-triazin-2-yl}pyridin-2-yl)amino]phenyl}-3-(trifluoromethyl)benzamide",7
ccd_88z,./data/rfd3/ccd_ligands/structures/88Z.cif,88Z,632.654,46,12,"C,F,H,N,O",C34 H34 F2 N4 O6,"N-(3-fluoro-4-{[6-methoxy-7-(3-morpholin-4-ylpropoxy)quinolin-4-yl]oxy}phenyl)-N'-(4-fluorophenyl)cyclopropane-1,1-dicarboxamide",7
ccd_yjy,./data/rfd3/ccd_ligands/structures/YJY.cif,YJY,634.612,45,13,"C,F,H,N,O",C32 H32 F6 N4 O3,"(6S)-1-[3,5-bis(trifluoromethyl)phenyl]-6-{(5M)-5-(3,5-dimethyl-1,2-oxazol-4-yl)-1-[(1s,4R)-4-methoxycyclohexyl]-1H-benzimidazol-2-yl}piperidin-2-one",7
ccd_cn5,./data/rfd3/ccd_ligands/structures/CN5.cif,CN5,634.631,41,15,"C,H,O,P",C26 H52 O13 P2,"(5S,11R)-5,8,11-trihydroxy-5,11-dioxido-17-oxo-4,6,10,12,16-pentaoxa-5,11-diphosphaoctadec-1-yl pentadecanoate",7
ccd_6kr,./data/rfd3/ccd_ligands/structures/6KR.cif,6KR,634.824,44,11,"C,H,N,O,S",C33 H50 N2 O8 S,"(3R,3aS,7aR)-hexahydro-4H-furo[2,3-b]pyran-3-yl {(2S,3R)-3-hydroxy-4-{[(4-methoxyphenyl)sulfonyl](2-methylpropyl)amino}-1-[(3R,5R,7R)-tricyclo[3.3.1.1~3,7~]decan-1-yl]butan-2-yl}carbamate",7
ccd_uoe,./data/rfd3/ccd_ligands/structures/UOE.cif,UOE,635.156,45,13,"C,CL,H,N,O",C32 H39 Cl N8 O4,(2~{R})-2-[5-[5-chloranyl-2-(oxan-4-ylamino)pyrimidin-4-yl]-3-oxidanylidene-1~{H}-isoindol-2-yl]-~{N}-[(1~{S})-1-[6-(4-methylpiperazin-1-yl)pyridin-2-yl]-2-oxidanyl-ethyl]propanamide,7
ccd_a1aep,./data/rfd3/ccd_ligands/structures/A1AEP.cif,A1AEP,635.372,42,23,"C,H,N,O,P",C19 H23 N7 O14 P2,3'3'-cUMP-AMP,7
ccd_98o,./data/rfd3/ccd_ligands/structures/98O.cif,98O,636.156,45,11,"C,CL,F,H,N,O",C34 H39 Cl F N5 O4,"(2S,4S)-N-((3R,5R)-5-((2-chloro-4-((4-(morpholinomethyl)phenyl)ethynyl)benzamido)methyl)-1-(cyclopropanecarbonyl)pyrrolidin-3-yl)-4-fluoropyrrolidine-2-carboxamide",7
