index,pair_id,split,sequence_length,protein_chain_id,ligand_chain_id,rhea_id,uniprot_id,reactant_model,product_model,seq_cluster,structure_cluster,combined_cluster
542,split__F4JFU8__RHEA_38487__01,train,518,A,B,RHEA:38487,F4JFU8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_071/split__F4JFU8__RHEA_38487__01__reactant/split__F4JFU8__RHEA_38487__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_071/split__F4JFU8__RHEA_38487__01__product/split__F4JFU8__RHEA_38487__01__product_model.cif,319,310,302
543,split__F4JGR5__RHEA_13613__00,test,569,A,B,RHEA:13613,F4JGR5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_072/split__F4JGR5__RHEA_13613__00__reactant/split__F4JGR5__RHEA_13613__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_072/split__F4JGR5__RHEA_13613__00__product/split__F4JGR5__RHEA_13613__00__product_model.cif,276,206,200
544,split__F4JTE7__RHEA_46084__00,train,298,A,B,RHEA:46084,F4JTE7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_074/split__F4JTE7__RHEA_46084__00__reactant/split__F4JTE7__RHEA_46084__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_074/split__F4JTE7__RHEA_46084__00__product/split__F4JTE7__RHEA_46084__00__product_model.cif,320,311,303
545,split__F4JTE7__RHEA_66372__01,train,298,A,B,RHEA:66372,F4JTE7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_075/split__F4JTE7__RHEA_66372__01__reactant/split__F4JTE7__RHEA_66372__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_075/split__F4JTE7__RHEA_66372__01__product/split__F4JTE7__RHEA_66372__01__product_model.cif,320,311,303
546,split__F4JUY5__RHEA_36119__00,train,376,A,B,RHEA:36119,F4JUY5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_078/split__F4JUY5__RHEA_36119__00__reactant/split__F4JUY5__RHEA_36119__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_078/split__F4JUY5__RHEA_36119__00__product/split__F4JUY5__RHEA_36119__00__product_model.cif,321,312,304
547,split__F4JYE9__RHEA_23584__00,train,530,A,B,RHEA:23584,F4JYE9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_079/split__F4JYE9__RHEA_23584__00__reactant/split__F4JYE9__RHEA_23584__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_079/split__F4JYE9__RHEA_23584__00__product/split__F4JYE9__RHEA_23584__00__product_model.cif,322,313,305
548,split__F4K5T2__RHEA_14005__00,train,323,A,B,RHEA:14005,F4K5T2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_082/split__F4K5T2__RHEA_14005__00__reactant/split__F4K5T2__RHEA_14005__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_082/split__F4K5T2__RHEA_14005__00__product/split__F4K5T2__RHEA_14005__00__product_model.cif,323,314,306
549,split__F4K5T2__RHEA_14829__01,train,323,A,B,RHEA:14829,F4K5T2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_083/split__F4K5T2__RHEA_14829__01__reactant/split__F4K5T2__RHEA_14829__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_083/split__F4K5T2__RHEA_14829__01__product/split__F4K5T2__RHEA_14829__01__product_model.cif,323,314,306
550,split__F4KBF5__RHEA_19129__00,train,282,A,B,RHEA:19129,F4KBF5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_084/split__F4KBF5__RHEA_19129__00__reactant/split__F4KBF5__RHEA_19129__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_084/split__F4KBF5__RHEA_19129__00__product/split__F4KBF5__RHEA_19129__00__product_model.cif,324,315,307
551,split__F4KEV7__RHEA_13893__00,train,180,A,B,RHEA:13893,F4KEV7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_085/split__F4KEV7__RHEA_13893__00__reactant/split__F4KEV7__RHEA_13893__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_085/split__F4KEV7__RHEA_13893__00__product/split__F4KEV7__RHEA_13893__00__product_model.cif,325,316,308
552,split__F4KEV7__RHEA_17041__01,train,180,A,B,RHEA:17041,F4KEV7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_086/split__F4KEV7__RHEA_17041__01__reactant/split__F4KEV7__RHEA_17041__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_086/split__F4KEV7__RHEA_17041__01__product/split__F4KEV7__RHEA_17041__01__product_model.cif,325,316,308
553,split__F4KU78__RHEA_27453__01,train,222,A,B,RHEA:27453,F4KU78,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_089/split__F4KU78__RHEA_27453__01__reactant/split__F4KU78__RHEA_27453__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_089/split__F4KU78__RHEA_27453__01__product/split__F4KU78__RHEA_27453__01__product_model.cif,326,317,309
554,split__F4KU78__RHEA_32479__00,train,222,A,B,RHEA:32479,F4KU78,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_088/split__F4KU78__RHEA_32479__00__reactant/split__F4KU78__RHEA_32479__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_088/split__F4KU78__RHEA_32479__00__product/split__F4KU78__RHEA_32479__00__product_model.cif,326,317,309
555,split__F5A6E9__RHEA_17937__01,test,248,A,B,RHEA:17937,F5A6E9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_091/split__F5A6E9__RHEA_17937__01__reactant/split__F5A6E9__RHEA_17937__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_091/split__F5A6E9__RHEA_17937__01__product/split__F5A6E9__RHEA_17937__01__product_model.cif,57,55,53
556,split__F5A6E9__RHEA_18585__00,test,248,A,B,RHEA:18585,F5A6E9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_090/split__F5A6E9__RHEA_18585__00__reactant/split__F5A6E9__RHEA_18585__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_090/split__F5A6E9__RHEA_18585__00__product/split__F5A6E9__RHEA_18585__00__product_model.cif,57,55,53
557,split__F5BHA2__RHEA_61044__00,test,507,A,B,RHEA:61044,F5BHA2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_092/split__F5BHA2__RHEA_61044__00__reactant/split__F5BHA2__RHEA_61044__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_092/split__F5BHA2__RHEA_61044__00__product/split__F5BHA2__RHEA_61044__00__product_model.cif,327,71,69
558,split__F5BHA2__RHEA_61048__01,test,507,A,B,RHEA:61048,F5BHA2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_093/split__F5BHA2__RHEA_61048__01__reactant/split__F5BHA2__RHEA_61048__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_093/split__F5BHA2__RHEA_61048__01__product/split__F5BHA2__RHEA_61048__01__product_model.cif,327,71,69
559,split__F6Y5S8__RHEA_10040__00,train,358,A,B,RHEA:10040,F6Y5S8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_097/split__F6Y5S8__RHEA_10040__00__reactant/split__F6Y5S8__RHEA_10040__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_097/split__F6Y5S8__RHEA_10040__00__product/split__F6Y5S8__RHEA_10040__00__product_model.cif,245,236,230
560,split__F7FIH8__RHEA_32215__00,test,284,A,B,RHEA:32215,F7FIH8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_102/split__F7FIH8__RHEA_32215__00__reactant/split__F7FIH8__RHEA_32215__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_102/split__F7FIH8__RHEA_32215__00__product/split__F7FIH8__RHEA_32215__00__product_model.cif,168,160,156
561,split__F7FIH8__RHEA_32227__01,test,284,A,B,RHEA:32227,F7FIH8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_103/split__F7FIH8__RHEA_32227__01__reactant/split__F7FIH8__RHEA_32227__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_103/split__F7FIH8__RHEA_32227__01__product/split__F7FIH8__RHEA_32227__01__product_model.cif,168,160,156
562,split__F8G0M4__RHEA_33927__00,train,393,A,B,RHEA:33927,F8G0M4,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_106/split__F8G0M4__RHEA_33927__00__reactant/split__F8G0M4__RHEA_33927__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_106/split__F8G0M4__RHEA_33927__00__product/split__F8G0M4__RHEA_33927__00__product_model.cif,328,318,310
563,split__F8G0P1__RHEA_75351__00,train,496,A,B,RHEA:75351,F8G0P1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_107/split__F8G0P1__RHEA_75351__00__reactant/split__F8G0P1__RHEA_75351__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_107/split__F8G0P1__RHEA_75351__00__product/split__F8G0P1__RHEA_75351__00__product_model.cif,329,319,311
564,split__F8G0P2__RHEA_73655__00,train,482,A,B,RHEA:73655,F8G0P2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_108/split__F8G0P2__RHEA_73655__00__reactant/split__F8G0P2__RHEA_73655__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_108/split__F8G0P2__RHEA_73655__00__product/split__F8G0P2__RHEA_73655__00__product_model.cif,330,320,312
565,split__F9UPU7__RHEA_61400__00,train,280,A,B,RHEA:61400,F9UPU7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_111/split__F9UPU7__RHEA_61400__00__reactant/split__F9UPU7__RHEA_61400__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_111/split__F9UPU7__RHEA_61400__00__product/split__F9UPU7__RHEA_61400__00__product_model.cif,331,321,313
566,split__F9UPU7__RHEA_61404__01,train,280,A,B,RHEA:61404,F9UPU7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_112/split__F9UPU7__RHEA_61404__01__reactant/split__F9UPU7__RHEA_61404__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_112/split__F9UPU7__RHEA_61404__01__product/split__F9UPU7__RHEA_61404__01__product_model.cif,331,321,313
567,split__F9USS9__RHEA_10960__00,train,424,A,B,RHEA:10960,F9USS9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_113/split__F9USS9__RHEA_10960__00__reactant/split__F9USS9__RHEA_10960__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_113/split__F9USS9__RHEA_10960__00__product/split__F9USS9__RHEA_10960__00__product_model.cif,332,322,314
568,split__F9VMT6__RHEA_11064__00,train,384,A,B,RHEA:11064,F9VMT6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_116/split__F9VMT6__RHEA_11064__00__reactant/split__F9VMT6__RHEA_11064__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_116/split__F9VMT6__RHEA_11064__00__product/split__F9VMT6__RHEA_11064__00__product_model.cif,333,102,99
569,split__F9VMT6__RHEA_14729__01,train,384,A,B,RHEA:14729,F9VMT6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_117/split__F9VMT6__RHEA_14729__01__reactant/split__F9VMT6__RHEA_14729__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_117/split__F9VMT6__RHEA_14729__01__product/split__F9VMT6__RHEA_14729__01__product_model.cif,333,102,99
570,split__F9WWF1__RHEA_19361__01,test,332,A,B,RHEA:19361,F9WWF1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_119/split__F9WWF1__RHEA_19361__01__reactant/split__F9WWF1__RHEA_19361__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_119/split__F9WWF1__RHEA_19361__01__product/split__F9WWF1__RHEA_19361__01__product_model.cif,294,23,23
571,split__F9WWF1__RHEA_22408__00,test,332,A,B,RHEA:22408,F9WWF1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_118/split__F9WWF1__RHEA_22408__00__reactant/split__F9WWF1__RHEA_22408__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_118/split__F9WWF1__RHEA_22408__00__product/split__F9WWF1__RHEA_22408__00__product_model.cif,294,23,23
572,split__F9WZD2__RHEA_19361__01,test,343,A,B,RHEA:19361,F9WZD2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_121/split__F9WZD2__RHEA_19361__01__reactant/split__F9WZD2__RHEA_19361__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_121/split__F9WZD2__RHEA_19361__01__product/split__F9WZD2__RHEA_19361__01__product_model.cif,334,23,23
573,split__F9WZD2__RHEA_22408__00,test,343,A,B,RHEA:22408,F9WZD2,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_120/split__F9WZD2__RHEA_22408__00__reactant/split__F9WZD2__RHEA_22408__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_120/split__F9WZD2__RHEA_22408__00__product/split__F9WZD2__RHEA_22408__00__product_model.cif,334,23,23
574,split__F9XLC1__RHEA_19361__01,test,361,A,B,RHEA:19361,F9XLC1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_123/split__F9XLC1__RHEA_19361__01__reactant/split__F9XLC1__RHEA_19361__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_123/split__F9XLC1__RHEA_19361__01__product/split__F9XLC1__RHEA_19361__01__product_model.cif,45,23,23
575,split__F9XLC1__RHEA_22408__00,test,361,A,B,RHEA:22408,F9XLC1,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_122/split__F9XLC1__RHEA_22408__00__reactant/split__F9XLC1__RHEA_22408__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_122/split__F9XLC1__RHEA_22408__00__product/split__F9XLC1__RHEA_22408__00__product_model.cif,45,23,23
576,split__G0HV10__RHEA_15889__01,train,553,A,B,RHEA:15889,G0HV10,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_125/split__G0HV10__RHEA_15889__01__reactant/split__G0HV10__RHEA_15889__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_125/split__G0HV10__RHEA_15889__01__product/split__G0HV10__RHEA_15889__01__product_model.cif,335,323,315
577,split__G0HV10__RHEA_26426__00,train,553,A,B,RHEA:26426,G0HV10,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_124/split__G0HV10__RHEA_26426__00__reactant/split__G0HV10__RHEA_26426__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_124/split__G0HV10__RHEA_26426__00__product/split__G0HV10__RHEA_26426__00__product_model.cif,335,323,315
578,split__G0WXL9__RHEA_38143__00,train,204,A,B,RHEA:38143,G0WXL9,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_130/split__G0WXL9__RHEA_38143__00__reactant/split__G0WXL9__RHEA_38143__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_130/split__G0WXL9__RHEA_38143__00__product/split__G0WXL9__RHEA_38143__00__product_model.cif,336,324,316
579,split__G0Y7D3__RHEA_32547__01,test,580,A,B,RHEA:32547,G0Y7D3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_132/split__G0Y7D3__RHEA_32547__01__reactant/split__G0Y7D3__RHEA_32547__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_132/split__G0Y7D3__RHEA_32547__01__product/split__G0Y7D3__RHEA_32547__01__product_model.cif,147,6,6
580,split__G0Y7D3__RHEA_68644__00,test,580,A,B,RHEA:68644,G0Y7D3,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_131/split__G0Y7D3__RHEA_68644__00__reactant/split__G0Y7D3__RHEA_68644__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_131/split__G0Y7D3__RHEA_68644__00__product/split__G0Y7D3__RHEA_68644__00__product_model.cif,147,6,6
581,split__G1FNI6__RHEA_69252__01,train,348,A,B,RHEA:69252,G1FNI6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_134/split__G1FNI6__RHEA_69252__01__reactant/split__G1FNI6__RHEA_69252__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_134/split__G1FNI6__RHEA_69252__01__product/split__G1FNI6__RHEA_69252__01__product_model.cif,337,325,317
582,split__G1FNI6__RHEA_69316__00,train,348,A,B,RHEA:69316,G1FNI6,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_133/split__G1FNI6__RHEA_69316__00__reactant/split__G1FNI6__RHEA_69316__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_133/split__G1FNI6__RHEA_69316__00__product/split__G1FNI6__RHEA_69316__00__product_model.cif,337,325,317
583,split__G1T7U7__RHEA_45064__00,train,358,A,B,RHEA:45064,G1T7U7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_135/split__G1T7U7__RHEA_45064__00__reactant/split__G1T7U7__RHEA_45064__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_135/split__G1T7U7__RHEA_45064__00__product/split__G1T7U7__RHEA_45064__00__product_model.cif,338,326,318
584,split__G1UB11__RHEA_33467__00,train,517,A,B,RHEA:33467,G1UB11,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_137/split__G1UB11__RHEA_33467__00__reactant/split__G1UB11__RHEA_33467__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_137/split__G1UB11__RHEA_33467__00__product/split__G1UB11__RHEA_33467__00__product_model.cif,339,327,319
585,split__G2IQQ5__RHEA_58508__00,train,341,A,B,RHEA:58508,G2IQQ5,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_139/split__G2IQQ5__RHEA_58508__00__reactant/split__G2IQQ5__RHEA_58508__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_139/split__G2IQQ5__RHEA_58508__00__product/split__G2IQQ5__RHEA_58508__00__product_model.cif,340,328,320
586,split__G2IQQ8__RHEA_22748__00,train,228,A,B,RHEA:22748,G2IQQ8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_140/split__G2IQQ8__RHEA_22748__00__reactant/split__G2IQQ8__RHEA_22748__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_140/split__G2IQQ8__RHEA_22748__00__product/split__G2IQQ8__RHEA_22748__00__product_model.cif,341,139,135
587,split__G2IQQ8__RHEA_28935__01,train,228,A,B,RHEA:28935,G2IQQ8,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_141/split__G2IQQ8__RHEA_28935__01__reactant/split__G2IQQ8__RHEA_28935__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_141/split__G2IQQ8__RHEA_28935__01__product/split__G2IQQ8__RHEA_28935__01__product_model.cif,341,139,135
588,split__G2IQS7__RHEA_52276__00,train,471,A,B,RHEA:52276,G2IQS7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_142/split__G2IQS7__RHEA_52276__00__reactant/split__G2IQS7__RHEA_52276__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_142/split__G2IQS7__RHEA_52276__00__product/split__G2IQS7__RHEA_52276__00__product_model.cif,342,329,321
589,split__G2IQS7__RHEA_52280__01,train,471,A,B,RHEA:52280,G2IQS7,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_143/split__G2IQS7__RHEA_52280__01__reactant/split__G2IQS7__RHEA_52280__01__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_143/split__G2IQS7__RHEA_52280__01__product/split__G2IQS7__RHEA_52280__01__product_model.cif,342,329,321
590,split__G2QG48__RHEA_59632__00,train,497,A,B,RHEA:59632,G2QG48,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/reactant/shard_144/split__G2QG48__RHEA_59632__00__reactant/split__G2QG48__RHEA_59632__00__reactant_model.cif,/home/ubuntu/amelie/ThermoGFN/runs/rf3_reactzyme_out_smiles_full_sharded_v9/product/shard_144/split__G2QG48__RHEA_59632__00__product/split__G2QG48__RHEA_59632__00__product_model.cif,343,330,322
